Datum;Titel;Id-Nr;Mitzeichnungen;Forum;Begründung;Seite;Forumauswertung
07.06.2010;Dienst- und besoldungsrechtliche Nebengebiete - Auslandsverwendungszuschlag;668;0;0 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_07/_14/Petition_668.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_07/_14/Petition_668.nc.html;
10.11.2011;Zivildienst - Dienstzeit freiwillig verlängern;670;0;0 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_07/_09/Petition_670.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_07/_09/Petition_670.nc.html;
11.01.2011;Krankengeld - Erkrankung eines Kindes von Stiefeltern;671;0;0 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_08/_01/Petition_671.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_08/_01/Petition_671.nc.html;
13.10.2009;Straßenverkehrsordnung - Überholverbot für Wohnmobile;672;0;0 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_07/_21/Petition_672.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_07/_21/Petition_672.nc.html;
16.06.2010;Kreditwesen - Kontrolle des Bankensektors;679;406;56 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_08/Petition_679.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_08/Petition_679.nc.html;
20.01.2010;Arzneimittelwesen - Werbeverbot für Arzneimittel auf Internetplattformen;682;159;20 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_09/_22/Petition_682.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_09/_22/Petition_682.nc.html;
20.01.2010;Arbeitsvermittlung - Arbeitslose als Leasingkräfte;683;378;38 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_08/_04/Petition_683.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_08/_04/Petition_683.nc.html;
07.01.2011;Arbeitslohn - Mindestvergütung für Auszubildende;684;250;16 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_08/_05/Petition_684.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_08/_05/Petition_684.nc.html;
15.10.2009;Arbeitskampfrecht - Politischer Streik / politischer Demonstrationsstreik für Gewerkschaften;685;1702;82 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_08/_19/Petition_685.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_08/_19/Petition_685.nc.html;
11.07.2012;Alternative Energiequellen - Örtlich betriebene Biogasanlagen;691;142;12 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_08/_11/Petition_691.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_08/_11/Petition_691.nc.html;
16.04.2012;Arbeitslosengeld - Anspruch nach Auslandsaufenthalt;694;112;13 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_09/Petition_694.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_09/Petition_694.nc.html;
15.02.2010;Abfallwirtschaft - Kleine und mittlere Gewerbe nicht benachteiligen;695;2509;103 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_09/Petition_695.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_09/Petition_695.nc.html;
04.09.2009;Arbeitsvertragsrecht - Steuerliche Förderung von Unternehmen mit Telearbeitsplätzen;697;64;14 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_10/Petition_697.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_10/Petition_697.nc.html;
18.10.2012;Führerscheinwesen - Einführung Feuerwehr-Führerschein;699;232;50 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_699.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_699.nc.html;
09.03.2010;Mitglieder des Deutschen Bundestages - Höchstdauer des Mandats;705;220;28 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_705.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_705.nc.html;
20.01.2010;Bankenwesen - Spekulationsgeschäfte öffentlicher Banken;710;196;14 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_710.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_710.nc.html;
25.02.2010;Bankenwesen - Isländische Bank;717;1641;184 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_717.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_717.nc.html;
18.05.2011;Kraftfahrzeugsteuer - Wechselkennzeichen;718;192;14 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_718.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_718.nc.html;
20.01.2010;Versorgungsausgleich - Berechnung des Rentenanspruchs;720;35;7 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_720.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_720.nc.html;
01.07.2010;Kraftfahrzeugsteuer - umweltfreundliche Kfz.;724;55;24 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_724.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_724.nc.html;
09.03.2010;Energiewirtschaft - Grenzwert für hochfrequente Strahlung;732;74;30 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_732.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_732.nc.html;
20.01.2010;Tierhaltung - Einführung eines Tierhalterpasses;735;285;31 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_735.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_735.nc.html;
14.10.2009;Vergütung für medizinische Leistungen - Kontrolle;737;109;11 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_737.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_14/Petition_737.nc.html;
20.01.2010;Reformvorschläge in der Sozialversicherung - Erhöhung der Nettorente;744;133;10 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_744.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_744.nc.html;
09.02.2010;Gaststättenrecht - Aufschlag für alkoholfreie Getränke;750;172;46 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_750.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_750.nc.html;
15.02.2010;Lärmschutz - Einsatz von Rasenmähern und Laubsaugern;752;111;31 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_752.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_752.nc.html;
16.02.2010;Finanzpolitik - Steuermehreinnahmen und Solidaritätszuschlag;757;91;6 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_757.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_757.nc.html;
20.01.2012;Tierversuche - Computersimulation;759;478;55 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_759.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_759.nc.html;
16.10.2009;Annahme als Kind - Zwangsadoptionen in der DDR;760;97;8 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_760.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_760.nc.html;
20.01.2010;Bankenwesen - Zentrale Einrichtung für Anleger;762;89;11 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_762.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_762.nc.html;
04.02.2010;Bankenwesen - Hilfen nach dem Finanzmarktstabilisierungsgesetz;765;66;19 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_16/Petition_765.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_16/Petition_765.nc.html;
27.07.2010;Heilberufe - Schutzimpfungen;776;71;191 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_776.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_15/Petition_776.nc.html;
03.03.2010;Reformvorschläge in der Sozialversicherung - Anhebung der Beitragsbemessungsgrenzen;779;54;8 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_16/Petition_779.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_16/Petition_779.nc.html;
15.02.2011;Bankenwesen - Reform der Einlagensicherung;792;220;67 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_16/Petition_792.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_16/Petition_792.nc.html;
11.01.2011;Bankenwesen - Prozesskosten-Sicherungsfond;793;804;45 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_17/Petition_793.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_17/Petition_793.nc.html;
14.04.2010;Kinderschutz - Produktkennzeichnung;795;120;7 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_17/Petition_795.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_17/Petition_795.nc.html;
15.10.2009;Mietrecht - Privater Wohnungsbereich;802;103;32 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_17/Petition_802.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_17/Petition_802.nc.html;
16.02.2010;Kreditwesen - Vergabe von Krediten an Privatpersonen;804;41;5 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_17/Petition_804.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_17/Petition_804.nc.html;
15.04.2010;Steuerrecht - Steuer auf Fleisch- und Milchprodukte;806;111;46 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_17/Petition_806.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_17/Petition_806.nc.html;
03.03.2010;Bundesverfassungsgericht - Zwei weitere Senate;821;141;21 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_19/Petition_821.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_19/Petition_821.nc.html;
14.02.2011;Ausbildungsförderung - Bafög für Berufsqualifizierte;822;56;10 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_20/Petition_822.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_20/Petition_822.nc.html;
20.01.2010;Bürgerliches Recht - Anpassung gesetzlicher Fristen;836;65;5 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_21/Petition_836.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_21/Petition_836.nc.html;
13.10.2009;Sicherheit im Straßenverkehr - Mindeststandards;838;46;3 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_21/Petition_838.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_21/Petition_838.nc.html;
06.04.2010;Betreuungsrecht - Patientenverfügung;841;206;14 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_21/Petition_841.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_21/Petition_841.nc.html;
24.02.2010;Bundeskindergeldgesetz - Kindergeld abschaffen;844;112;52 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_21/Petition_844.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_21/Petition_844.nc.html;
20.01.2010;Verhaltensregeln der Mitglieder des Deutschen Bundestages - Keine Aufsichts- oder Verwaltungsratspositionen;847;374;8 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_21/Petition_847.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_21/Petition_847.nc.html;
20.01.2010;Gesellschaftsrecht - Standort-/Arbeitsplatzsicherung vor Aktionärsgewinn;849;108;16 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_22/Petition_849.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_22/Petition_849.nc.html;
04.09.2009;Handwerkerversicherung - Zwangsmitgliedschaft;854;49;25 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_07/_02/Petition_854.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_07/_02/Petition_854.nc.html;
16.10.2014;Tierschutzgerechtes Töten - Schächten;871;954;49 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_24/Petition_871.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_24/Petition_871.nc.html;
03.03.2010;Familienrecht - Bundesstiftung;878;24;17 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_24/Petition_878.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_24/Petition_878.nc.html;
09.03.2010;Versicherungsvertragsrecht - Kündigungsfristen bei Sachversicherungen;879;45;3 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_24/Petition_879.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_24/Petition_879.nc.html;
14.10.2009;Öffentliches Luftrecht - Barrierefreiheit im Flugverkehr;894;584;16 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_25/Petition_894.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_25/Petition_894.nc.html;
13.02.2012;Behörden und Verwaltungsverfahren - Zugang über Internet;904;125;30 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_26/Petition_904.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_26/Petition_904.nc.html;
01.07.2010;Pflegeversicherung -Leistungen- - Vorfinanzierung;921;45;1 Beitrag;https://epetitionen.bundestag.de/petitionen/_2008/_10/_29/Petition_921.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_29/Petition_921.nc.html;
18.05.2011;Bankenwesen - Kostenlose Girokontoführung;925;316;66 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_29/Petition_925.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_29/Petition_925.nc.html;
13.07.2010;Erziehungsgeld/Elterngeld - Verzicht auf Verlängerung;927;43;8 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_29/Petition_927.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_29/Petition_927.nc.html;
04.02.2010;Finanzpolitik - Keine direkte Unterstützung der Wirtschaft;928;109;23 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_29/Petition_928.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_29/Petition_928.nc.html;
02.12.2011;Urheberrecht - Abgaben auf Massenspeicher;935;130;13 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_30/Petition_935.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_30/Petition_935.nc.html;
15.04.2010;Strafprozessordnung - Gerichtsweg bei schweren Straftaten gegen Kinder;937;152;86 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_30/Petition_937.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_30/Petition_937.nc.html;
18.03.2010;Ausbildungsförderung nach dem BAföG - Berücksichtigung von Wehr- und Zivildienstzeiten;940;370;21 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_30/Petition_940.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_30/Petition_940.nc.html;
03.02.2010;Artenschutz - Schutz wildlebender Tiere;942;197;11 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_31/Petition_942.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_31/Petition_942.nc.html;
15.04.2010;Private Krankenversicherung - Kostenlose Familienversicherung in der GKV;949;49;17 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_31/Petition_949.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_31/Petition_949.nc.html;
30.05.2012;Kraftfahrzeugsteuer - Abschaffung, Kompensation durch Mineralölsteuer;950;214;25 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_10/_31/Petition_950.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_10/_31/Petition_950.nc.html;
05.05.2011;Preisrecht - Angabe von Gesamtpreisen;961;201;17 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_01/Petition_961.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_01/Petition_961.nc.html;
03.02.2010;Behörden und Verwaltungsverfahren - Rechnerkapazität für Forschung;997;334;79 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_05/Petition_997.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_05/Petition_997.nc.html;
11.11.2010;Abrüstung - Internationale Initiative;999;194;17 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_05/Petition_999.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_05/Petition_999.nc.html;
02.08.2011;Verbraucherschutz - Standard Ökotex 100;1001;109;4 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_05/Petition_1001.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_05/Petition_1001.nc.html;
05.02.2015;Eisenbahnliegenschaftswesen - Hauptbahnhof Stuttgart;1013;3169;42 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_06/Petition_1013.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_06/Petition_1013.nc.html;
09.03.2010;Steuerpolitik - Erhöhte Steuer für Alkohol und Tabakwaren;1016;453;63 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_06/Petition_1016.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_06/Petition_1016.nc.html;
09.03.2010;Luftreinhaltung im Verkehr - Durchsetzung der Feinstaubverordnung;1027;102;17 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_07/Petition_1027.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_07/Petition_1027.nc.html;
15.10.2009;Erziehungsgeld/Elterngeld - Keine Anrechung von Mutterschaftsgeld;1028;76;2 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_07/Petition_1028.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_07/Petition_1028.nc.html;
13.10.2009;Haushaltsführung des Bundes - Ausgeglichener Haushalt ab 2012;1032;82;24 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_08/Petition_1032.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_08/Petition_1032.nc.html;
14.04.2010;Kraftfahrzeugsteuer - Berücksichtigungvon ALG-II-Erhalt;1035;107;20 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_09/Petition_1035.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_09/Petition_1035.nc.html;
19.07.2012;Gesetzliche Krankenversicherung - Beiträge - - Teilkostenversicherung in der GKV für Beamte;1041;40;9 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_09/Petition_1041.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_09/Petition_1041.nc.html;
19.04.2011;Verbraucherschutz - Kennzeichnungspflicht bei Verwendung von Nanopartikeln;1051;163;9 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_10/Petition_1051.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_10/Petition_1051.nc.html;
08.02.2011;Kinder- und Jugendhilfe - Wiedereingliederung von Straßenkindern;1063;130;44 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_10/Petition_1063.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_10/Petition_1063.nc.html;
03.09.2009;Sicherheit im Straßenverkehr - Automatische Abschaltung der Nebelfrontleuchten;1064;71;24 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_11/Petition_1064.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_11/Petition_1064.nc.html;
18.05.2011;Arbeitsvertragsrecht - Probezeit bei befristeten Arbeitsverhältnissen;1078;93;5 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_12/Petition_1078.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_12/Petition_1078.nc.html;
24.02.2010;Steuerpolitik - Unterhalt als Sonderausgabe;1079;54;11 Beiträge;https://epetitionen.bundestag.de/petitionen/_2008/_11/_12/Petition_1079.abschlussbegruendungpdf.pdf;https://epetitionen.bundestag.de/petitionen/_2008/_11/_12/Petition_1079.nc.html;
